checked_at,job_id,method_detail,state,live_generation_tok_s,live_generation_samples,live_speedup_vs_baseline,live_mean_acceptance_length,live_accepted_tok_s,live_drafted_tok_s,live_draft_acceptance_pct,live_spec_samples,latest_generation_line,latest_spec_line,logs_dir
2026-06-13T08:47:18+02:00,3288927,eagle3_k11,RUNNING,17.84,5,2.247,2.89,11.65,67.90,17.16,5,"INFO 06-12 23:47:16 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 18.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.5%, Prefix cache hit rate: 0.0%","INFO 06-12 23:47:16 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.05, Accepted throughput: 12.70 tokens/s, Drafted throughput: 68.23 tokens/s, Accepted: 129 tokens, Drafted: 693 tokens, Per-position acceptance rate: 1.000, 0.667, 0.254, 0.127, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 18.6%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T08:54:08+02:00,3288484,baseline,RUNNING,7.60,5,1.000,,,,,0,"INFO 06-12 23:54:07 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 7.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.7%, Prefix cache hit rate: 21.1%",,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_baseline_offset0_n4_isl4096_osl32768_bs1_2_k0_20260613_oci_math
2026-06-13T08:54:10+02:00,3288487,suffix_k32,FAILED,,0,,,,,,0,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math
2026-06-13T08:54:11+02:00,3288488,pard_k5,RUNNING,49.54,5,6.518,3.79,36.46,65.42,55.76,5,"INFO 06-12 23:54:06 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 45.7 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.1%, Prefix cache hit rate: 56.5%","INFO 06-12 23:54:06 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.51, Accepted throughput: 32.65 tokens/s, Drafted throughput: 65.11 tokens/s, Accepted: 331 tokens, Drafted: 660 tokens, Per-position acceptance rate: 0.795, 0.705, 0.432, 0.295, 0.280, Avg Draft acceptance rate: 50.2%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260613_oci_math
2026-06-13T08:54:13+02:00,3288490,official_pard2_k1,RUNNING,6.04,5,0.795,1.04,0.24,5.79,4.12,5,"INFO 06-12 23:54:05 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.5%, Prefix cache hit rate: 43.6%","INFO 06-12 23:54:05 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.03, Accepted throughput: 0.20 tokens/s, Drafted throughput: 5.77 tokens/s, Accepted: 2 tokens, Drafted: 58 tokens, Per-position acceptance rate: 0.034, Avg Draft acceptance rate: 3.4%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k1_20260613_oci_math
2026-06-13T08:54:14+02:00,3288491,eagle3_k3,RUNNING,40.58,5,5.339,2.87,26.45,42.40,62.38,5,"INFO 06-12 23:54:12 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 41.4 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 3.0%, Prefix cache hit rate: 33.5%","INFO 06-12 23:54:12 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.94, Accepted throughput: 27.32 tokens/s, Drafted throughput: 42.16 tokens/s, Accepted: 276 tokens, Drafted: 426 tokens, Per-position acceptance rate: 0.958, 0.718, 0.268, Avg Draft acceptance rate: 64.8%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260613_oci_math
2026-06-13T08:54:16+02:00,3288594,suffix_k32,COMPLETED,88.70,5,11.671,11.25,80.82,92.64,87.22,5,"INFO 06-12 22:38:08 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 87.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.5%, Prefix cache hit rate: 59.3%","INFO 06-12 22:38:08 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 11.22, Accepted throughput: 79.50 tokens/s, Drafted throughput: 91.47 tokens/s, Accepted: 797 tokens, Drafted: 917 tokens, Per-position acceptance rate: 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.744, 0.744, 0.744, 0.744, 0.744, 0.500, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 86.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math_suffix_py312_retry1
2026-06-13T08:54:19+02:00,3288918,pard_k9,RUNNING,50.38,5,6.629,3.78,37.07,119.88,30.92,5,"INFO 06-12 23:54:10 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 47.0 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.6%, Prefix cache hit rate: 43.5%","INFO 06-12 23:54:10 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.51, Accepted throughput: 33.63 tokens/s, Drafted throughput: 120.70 tokens/s, Accepted: 341 tokens, Drafted: 1224 tokens, Per-position acceptance rate: 0.897, 0.787, 0.522, 0.169, 0.088, 0.022, 0.022, 0.000, 0.000, Avg Draft acceptance rate: 27.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T08:54:20+02:00,3288922,official_pard2_k9,RUNNING,6.48,5,0.853,1.00,0.00,58.34,0.00,5,"INFO 06-12 23:54:19 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.0%, Prefix cache hit rate: 43.6%","INFO 06-12 23:54:19 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 58.15 tokens/s, Accepted: 0 tokens, Drafted: 585 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T08:54:22+02:00,3288926,eagle3_k9,RUNNING,23.80,5,3.132,3.50,17.00,61.23,27.78,5,"INFO 06-12 23:54:20 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 23.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.8%, Prefix cache hit rate: 0.0%","INFO 06-12 23:54:20 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.49, Accepted throughput: 16.69 tokens/s, Drafted throughput: 60.28 tokens/s, Accepted: 167 tokens, Drafted: 603 tokens, Per-position acceptance rate: 1.000, 1.000, 0.493, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 27.7%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T08:54:23+02:00,3288919,pard_k11,RUNNING,71.68,5,9.432,5.70,59.13,138.32,42.76,5,"INFO 06-12 23:54:16 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 86.5 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 43.5%","INFO 06-12 23:54:16 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 6.84, Accepted throughput: 73.86 tokens/s, Drafted throughput: 139.22 tokens/s, Accepted: 747 tokens, Drafted: 1408 tokens, Per-position acceptance rate: 0.992, 0.992, 0.961, 0.836, 0.703, 0.578, 0.406, 0.242, 0.094, 0.023, 0.008, Avg Draft acceptance rate: 53.1%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T08:54:25+02:00,3288921,official_pard2_k11,RUNNING,6.68,5,0.879,1.00,0.00,73.38,0.00,5,"INFO 06-12 23:54:23 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.1%, Prefix cache hit rate: 43.6%","INFO 06-12 23:54:23 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 73.57 tokens/s, Accepted: 0 tokens, Drafted: 737 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T08:54:26+02:00,3288927,eagle3_k11,RUNNING,16.96,5,2.232,2.75,10.79,67.86,15.90,5,"INFO 06-12 23:54:19 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 16.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.3%, Prefix cache hit rate: 0.0%","INFO 06-12 23:54:19 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.66, Accepted throughput: 10.24 tokens/s, Drafted throughput: 67.77 tokens/s, Accepted: 103 tokens, Drafted: 682 tokens, Per-position acceptance rate: 0.758, 0.581, 0.323, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 15.1%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T08:59:45+02:00,3288484,baseline,RUNNING,7.72,5,1.000,,,,,0,"INFO 06-12 23:59:38 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 7.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 21.1%",,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_baseline_offset0_n4_isl4096_osl32768_bs1_2_k0_20260613_oci_math
2026-06-13T08:59:46+02:00,3288487,suffix_k32,FAILED,,0,,,,,,0,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math
2026-06-13T08:59:48+02:00,3288488,pard_k5,RUNNING,37.20,5,4.819,2.84,24.09,65.38,36.86,5,"INFO 06-12 23:59:40 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 42.2 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.1%, Prefix cache hit rate: 56.5%","INFO 06-12 23:59:40 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.22, Accepted throughput: 29.08 tokens/s, Drafted throughput: 65.50 tokens/s, Accepted: 293 tokens, Drafted: 660 tokens, Per-position acceptance rate: 0.773, 0.667, 0.402, 0.235, 0.144, Avg Draft acceptance rate: 44.4%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260613_oci_math
2026-06-13T08:59:49+02:00,3288490,official_pard2_k1,RUNNING,7.44,5,0.964,1.13,0.87,6.57,13.30,5,"INFO 06-12 23:59:47 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 7.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.2%, Prefix cache hit rate: 21.1%","INFO 06-12 23:59:47 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.12, Accepted throughput: 0.79 tokens/s, Drafted throughput: 6.55 tokens/s, Accepted: 8 tokens, Drafted: 66 tokens, Per-position acceptance rate: 0.121, Avg Draft acceptance rate: 12.1%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k1_20260613_oci_math
2026-06-13T08:59:51+02:00,3288491,eagle3_k3,RUNNING,50.94,5,6.598,3.41,36.00,44.82,80.30,5,"INFO 06-12 23:59:44 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 52.2 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.3%, Prefix cache hit rate: 34.6%","INFO 06-12 23:59:44 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.49, Accepted throughput: 37.24 tokens/s, Drafted throughput: 44.93 tokens/s, Accepted: 373 tokens, Drafted: 450 tokens, Per-position acceptance rate: 0.947, 0.847, 0.693, Avg Draft acceptance rate: 82.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260613_oci_math
2026-06-13T08:59:53+02:00,3288594,suffix_k32,COMPLETED,88.70,5,11.490,11.25,80.82,92.64,87.22,5,"INFO 06-12 22:38:08 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 87.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.5%, Prefix cache hit rate: 59.3%","INFO 06-12 22:38:08 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 11.22, Accepted throughput: 79.50 tokens/s, Drafted throughput: 91.47 tokens/s, Accepted: 797 tokens, Drafted: 917 tokens, Per-position acceptance rate: 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.744, 0.744, 0.744, 0.744, 0.744, 0.500, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 86.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math_suffix_py312_retry1
2026-06-13T08:59:54+02:00,3288918,pard_k9,RUNNING,42.36,5,5.487,3.26,29.39,116.87,25.14,5,"INFO 06-12 23:59:52 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 42.7 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 3.7%, Prefix cache hit rate: 43.5%","INFO 06-12 23:59:52 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.29, Accepted throughput: 29.73 tokens/s, Drafted throughput: 116.72 tokens/s, Accepted: 298 tokens, Drafted: 1170 tokens, Per-position acceptance rate: 0.838, 0.654, 0.438, 0.146, 0.108, 0.100, 0.008, 0.000, 0.000, Avg Draft acceptance rate: 25.5%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T08:59:55+02:00,3288922,official_pard2_k9,RUNNING,6.60,5,0.855,1.01,0.08,58.57,0.14,5,"INFO 06-12 23:59:52 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.2%, Prefix cache hit rate: 43.6%","INFO 06-12 23:59:52 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.03, Accepted throughput: 0.20 tokens/s, Drafted throughput: 58.26 tokens/s, Accepted: 2 tokens, Drafted: 585 tokens, Per-position acceptance rate: 0.031, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.3%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T08:59:58+02:00,3288926,eagle3_k9,RUNNING,23.32,5,3.021,3.46,16.57,60.64,27.32,5,"INFO 06-12 23:59:52 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 22.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.2%, Prefix cache hit rate: 0.0%","INFO 06-12 23:59:52 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.40, Accepted throughput: 16.13 tokens/s, Drafted throughput: 60.58 tokens/s, Accepted: 163 tokens, Drafted: 612 tokens, Per-position acceptance rate: 1.000, 0.926, 0.456, 0.015, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 26.6%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T09:00:00+02:00,3288919,pard_k11,RUNNING,55.76,5,7.223,4.43,43.19,138.43,31.18,5,"INFO 06-12 23:59:59 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 54.0 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 3.0%, Prefix cache hit rate: 43.5%","INFO 06-12 23:59:59 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 4.30, Accepted throughput: 41.46 tokens/s, Drafted throughput: 138.14 tokens/s, Accepted: 416 tokens, Drafted: 1386 tokens, Per-position acceptance rate: 0.976, 0.937, 0.794, 0.397, 0.143, 0.056, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 30.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T09:00:04+02:00,3288921,official_pard2_k11,RUNNING,6.54,5,0.847,1.00,0.02,71.82,0.02,5,"INFO 06-12 23:59:56 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.2%, Prefix cache hit rate: 43.6%","INFO 06-12 23:59:56 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 71.80 tokens/s, Accepted: 0 tokens, Drafted: 726 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T09:00:06+02:00,3288927,eagle3_k11,RUNNING,21.54,5,2.790,3.50,15.40,67.74,22.74,5,"INFO 06-13 00:00:02 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 21.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.6%, Prefix cache hit rate: 0.0%","INFO 06-13 00:00:02 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.52, Accepted throughput: 15.40 tokens/s, Drafted throughput: 67.35 tokens/s, Accepted: 156 tokens, Drafted: 682 tokens, Per-position acceptance rate: 1.000, 0.887, 0.516, 0.113, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 22.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T09:06:58+02:00,3288484,baseline,RUNNING,7.70,5,1.000,,,,,0,"INFO 06-13 00:06:51 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 7.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.0%, Prefix cache hit rate: 21.1%",,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_baseline_offset0_n4_isl4096_osl32768_bs1_2_k0_20260613_oci_math
2026-06-13T09:07:00+02:00,3288487,suffix_k32,FAILED,,0,,,,,,0,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math
2026-06-13T09:07:02+02:00,3288488,pard_k5,RUNNING,41.90,5,5.442,3.30,29.17,63.55,45.88,5,"INFO 06-13 00:06:53 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 41.1 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 3.6%, Prefix cache hit rate: 56.5%","INFO 06-13 00:06:53 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.24, Accepted throughput: 28.40 tokens/s, Drafted throughput: 63.32 tokens/s, Accepted: 287 tokens, Drafted: 640 tokens, Per-position acceptance rate: 0.898, 0.773, 0.414, 0.148, 0.008, Avg Draft acceptance rate: 44.8%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260613_oci_math
2026-06-13T09:07:04+02:00,3288490,official_pard2_k1,RUNNING,6.68,5,0.868,1.02,0.10,6.56,1.50,5,"INFO 06-13 00:07:00 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 21.1%","INFO 06-13 00:07:00 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.02, Accepted throughput: 0.10 tokens/s, Drafted throughput: 6.57 tokens/s, Accepted: 1 tokens, Drafted: 66 tokens, Per-position acceptance rate: 0.015, Avg Draft acceptance rate: 1.5%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k1_20260613_oci_math
